,ID,BRAND,recency,frequency,tenure
31948,394GZKG291,LimeLight,106,0,106
31949,394HLTR384,CineQuest,135,0,135
31950,394HUIG497,DesignLab,18,1,74
31951,394HUIG497,LimeLight,158,1,158
31952,394HUIG497,PopCulture Now,146,0,146
31953,394IFAK918,CineQuest,47,1,76
31954,394IIZS083,ChillStream,174,1,174
31955,394IQUJ721,RetroReel,31,0,31
31956,394JTFD072,ChillStream,132,1,132
31957,394JTFD072,RetroReel,82,1,82
31958,394JWKQ254,LimeLight,72,1,72
31959,394KMVF612,LimeLight,48,2,162
31960,394KMZV483,CineQuest,58,2,166
31961,394KXYF376,RetroReel,26,2,176
31962,394KXYF376,SilverScreen Classics,4,1,54
31963,394KXYF376,TimeCapsule TV,130,1,130
31964,394LEPF374,Pulse,31,2,124
31965,394NHKC327,RetroReel,174,1,174
31966,394NHKC327,TimeCapsule TV,30,2,146
31967,394NLUB517,DesignLab,31,0,31
31968,394NRMQ750,DesignLab,30,0,30
31969,394NUGB552,Pulse,101,1,146
31970,394NVUQ204,LimeLight,46,1,62
31971,394NVUQ204,TasteMakers,143,0,143
31972,394NXZQ936,Adrenaline,82,0,82
31973,394ODRC959,CineQuest,102,1,102
31974,394OONX831,CineQuest,102,1,102
31975,394OYMT856,DarkMatter,128,1,128
31976,394OZXW485,TasteMakers,131,0,131
31977,394QDLJ352,Pulse,71,1,71
31978,394QGFP806,LimeLight,20,1,141
31979,394QKLU591,DesignLab,102,0,102
31980,394QKLU591,PopCulture Now,9,1,9
31981,394QXKI733,Adrenaline,96,0,96
31982,394QXKI733,DarkMatter,120,1,120
31983,394RCUU339,Adrenaline,168,1,168
31984,394RCUU339,DarkMatter,22,0,22
31985,394RMRV085,LimeLight,163,1,163
31986,394RMRV085,RetroReel,135,0,135
31987,394RONI946,DesignLab,166,1,166
31988,394RONI946,TasteMakers,6,2,157
31989,394RRUW573,ChillStream,55,0,55
31990,394RRUW573,DesignLab,99,1,99
31991,394RRUW573,LimeLight,29,1,29
31992,394RRUW573,TasteMakers,141,1,141
31993,394SUCC255,ChillStream,23,1,116
31994,394SZKG182,SilverScreen Classics,170,1,170
31995,394SZKG182,TimeCapsule TV,24,1,24
31996,394TSOY185,DarkMatter,99,1,116
31997,394UEGW677,SilverScreen Classics,80,0,80
31998,394UEGW677,TimeCapsule TV,21,1,21
31999,394UOLH361,DesignLab,103,0,103
32000,394UOLH361,PopCulture Now,159,1,159
32001,394UQQG961,DarkMatter,111,0,111
32002,394UWBS785,ChillStream,32,3,104
32003,394UWBS785,LimeLight,13,1,157
32004,394XBUM262,LimeLight,101,1,101
32005,394XBUM262,PopCulture Now,139,1,139
32006,394XLDD387,CineQuest,70,1,123
32007,394XXSI961,RetroReel,89,1,106
32008,394YJML639,DesignLab,96,1,96
32009,394YLOQ369,ChillStream,129,1,129
32010,394YPQS206,LimeLight,130,0,130
32011,394YPQS206,PopCulture Now,121,1,121
32012,394YPQS206,TasteMakers,125,1,125
32013,394ZIOW927,PopCulture Now,66,1,66
32014,394ZTBT767,ChillStream,72,1,146
32015,395ACGR839,CineQuest,27,2,119
32016,395AKVY753,Adrenaline,138,0,138
32017,395ARVF094,RetroReel,40,1,150
32018,395ARVF094,SilverScreen Classics,53,1,94
32019,395AUDX382,DarkMatter,176,1,176
32020,395AXGB633,SilverScreen Classics,164,1,164
32021,395BHPN089,PopCulture Now,144,1,144
32022,395DCMN298,CineQuest,136,1,136
32023,395DDWE802,LimeLight,16,1,16
32024,395DDWE802,PopCulture Now,140,0,140
32025,395DHJX171,DarkMatter,39,1,39
32026,395DSRT315,ChillStream,65,2,122
32027,395DSRT315,Pulse,53,2,142
32028,395EFRI782,ChillStream,109,2,141
32029,395EFRI782,LimeLight,30,2,47
32030,395FVYQ573,CineQuest,52,3,154
32031,395FVYQ573,LimeLight,146,1,150
32032,395GJCZ754,CineQuest,2,2,101
32033,395GKED585,LimeLight,77,2,117
32034,395GKED585,RetroReel,157,0,157
32035,395GXMS084,Adrenaline,26,1,43
32036,395GXMS084,DarkMatter,94,1,94
32037,395IOQW461,PopCulture Now,73,1,73
32038,395IRJG662,DesignLab,93,1,93
32039,395JKPH898,RetroReel,29,1,29
32040,395JKYH089,RetroReel,46,2,158
32041,395JNZJ056,PopCulture Now,167,0,167
32042,395JVXT025,Pulse,111,1,134
32043,395KGQM268,PopCulture Now,52,1,52
32044,395KJJA919,PopCulture Now,173,0,173
32045,395KXZY447,LimeLight,84,1,84
32046,395MAUJ147,TimeCapsule TV,78,0,78
32047,395MOAX482,Adrenaline,69,1,131
32048,395NBUR660,Adrenaline,110,1,110
32049,395OFYB906,DarkMatter,151,0,151
32050,395OLIF205,RetroReel,3,1,3
32051,395PBXX092,TasteMakers,37,1,75
32052,395PTBM789,ChillStream,19,1,111
32053,395PTBM789,RetroReel,72,3,133
32054,395PZQI526,SilverScreen Classics,92,1,103
32055,395PZQI526,TimeCapsule TV,27,0,27
32056,395QAZR844,Pulse,107,1,107
32057,395QEKV308,LimeLight,28,1,28
32058,395QENN753,LimeLight,118,0,118
32059,395QLVI933,ChillStream,53,1,53
32060,395QQFY386,SilverScreen Classics,71,0,71
32061,395RACG876,TimeCapsule TV,13,1,13
32062,395ROUY743,Adrenaline,30,1,30
32063,395RSXB296,CineQuest,80,1,147
32064,395SCSL804,ChillStream,18,1,22
32065,395SGPW354,DesignLab,154,0,154
32066,395SNNQ822,ChillStream,82,1,143
32067,395SNNQ822,RetroReel,91,1,91
32068,395SQMH097,Pulse,137,1,137
32069,395TPDU573,SilverScreen Classics,53,1,53
32070,395TPDU573,TimeCapsule TV,88,0,88
32071,395TXWH793,Pulse,32,1,128
32072,395UHZI312,DarkMatter,14,1,138
32073,395UNEP474,PopCulture Now,174,1,174
32074,395UWPM099,PopCulture Now,106,1,175
32075,395VKXY230,TimeCapsule TV,89,1,89
32076,395WCSU784,Adrenaline,177,1,177
32077,395WCSU784,DarkMatter,33,0,33
32078,395WRSQ370,DarkMatter,128,1,128
32079,395WZTY693,Adrenaline,38,0,38
32080,395WZTY693,DarkMatter,32,1,32
32081,395WZTY693,Pulse,39,1,88
32082,395XCLE798,ChillStream,96,1,96
32083,395XDJH285,CineQuest,70,0,70
32084,395XKOL717,Adrenaline,52,1,163
32085,395XKOL717,Pulse,26,1,69
32086,395XMZI771,DesignLab,31,1,31
32087,395XRZS103,CineQuest,79,1,87
32088,395XRZS103,LimeLight,143,1,143
32089,395YXJN657,SilverScreen Classics,124,1,124
32090,395YXJN657,TimeCapsule TV,73,0,73
32091,395ZENT691,ChillStream,5,2,42
32092,395ZENT691,LimeLight,96,1,96
32093,395ZKZK353,LimeLight,134,1,134
32094,395ZSSZ953,DesignLab,130,1,130
32095,395ZSSZ953,LimeLight,108,0,108
32096,396AUUH153,TasteMakers,172,1,172
32097,396BGVG242,PopCulture Now,87,1,87
32098,396BGVG242,TasteMakers,28,1,28
32099,396BHSQ164,Adrenaline,58,0,58
32100,396BHSQ164,Pulse,76,1,76
32101,396BIXF301,DesignLab,96,1,96
32102,396BJFE079,DesignLab,83,1,83
32103,396BJFE079,TasteMakers,171,1,171
32104,396DXPM783,LimeLight,134,0,134
32105,396DXPM783,TasteMakers,68,1,68
32106,396ERZY596,RetroReel,3,1,3
32107,396ESTR601,TimeCapsule TV,115,1,167
32108,396FENN848,PopCulture Now,145,1,175
32109,396FENN848,TasteMakers,68,1,68
32110,396FFJS643,ChillStream,75,1,75
32111,396FFJS643,RetroReel,82,1,82
32112,396FGLC996,CineQuest,40,1,144
32113,396FGLC996,Pulse,2,1,137
32114,396FIOG280,CineQuest,12,0,12
32115,396FLMM198,CineQuest,164,1,164
32116,396FLMM198,LimeLight,4,0,4
32117,396FLMM198,PopCulture Now,109,1,109
32118,396FLMM198,TasteMakers,2,1,2
32119,396GFRF877,LimeLight,180,1,180
32120,396GWDA809,PopCulture Now,22,1,148
32121,396HKVQ078,DarkMatter,155,0,155
32122,396HNAS996,DesignLab,46,1,46
32123,396HNAS996,PopCulture Now,174,1,174
32124,396HWES250,SilverScreen Classics,6,1,29
32125,396HWES250,TimeCapsule TV,82,0,82
32126,396ICVG118,CineQuest,0,1,180
32127,396ILLD112,Adrenaline,29,2,84
32128,396ILLD112,DarkMatter,35,1,135
32129,396ISJW847,DesignLab,92,1,92
32130,396JJFF557,PopCulture Now,99,1,99
32131,396JJFF557,TasteMakers,151,1,151
32132,396JTMX654,LimeLight,14,1,14
32133,396KFPQ265,Adrenaline,50,1,50
32134,396KHXE611,CineQuest,23,2,118
32135,396KWSV728,TasteMakers,75,1,75
32136,396LAID519,Adrenaline,53,0,53
32137,396LAID519,DarkMatter,73,1,73
32138,396LNOZ936,LimeLight,96,1,96
32139,396LNOZ936,PopCulture Now,82,1,82
32140,396LPBR487,DarkMatter,91,0,91
32141,396MNYB952,TimeCapsule TV,135,0,135
32142,396NYVB032,Adrenaline,58,2,117
32143,396NYVB032,DarkMatter,134,1,134
32144,396OCCZ032,SilverScreen Classics,45,2,139
32145,396PEZQ616,TimeCapsule TV,9,2,46
32146,396PXQM137,Adrenaline,107,2,167
32147,396PXQM137,DarkMatter,135,0,135
32148,396RPTR273,RetroReel,81,1,81
32149,396RSWG549,DarkMatter,80,1,170
32150,396SGKU814,Adrenaline,34,2,150
32151,396SGKU814,DarkMatter,123,1,123
32152,396SHQF928,RetroReel,55,1,107
32153,396SITH593,PopCulture Now,28,1,145
32154,396SITH593,TasteMakers,91,1,91
32155,396SKIV047,LimeLight,69,0,69
32156,396SKIV047,Pulse,61,0,61
32157,396SKIV047,RetroReel,151,1,151
32158,396SQBE030,Adrenaline,45,2,136
32159,396SUPE515,RetroReel,119,1,150
32160,396SUTX499,TimeCapsule TV,73,0,73
32161,396TWLH433,DesignLab,142,0,142
32162,396TWLH433,TasteMakers,2,1,2
32163,396UDQR038,CineQuest,112,1,145
32164,396ULCP463,CineQuest,1,2,141
32165,396UTKS703,ChillStream,53,2,91
32166,396VDXO067,SilverScreen Classics,53,1,53
32167,396VDXO067,TimeCapsule TV,7,2,43
32168,396VJVI053,SilverScreen Classics,70,1,70
32169,396WWRV180,DarkMatter,134,1,134
32170,396XPZW161,CineQuest,45,1,100
32171,396ZUCK803,Pulse,60,1,92
32172,396ZXRN816,RetroReel,22,1,22
32173,397AAUH022,LimeLight,63,1,71
32174,397AIXF870,RetroReel,28,1,143
32175,397CJWQ327,LimeLight,115,1,115
32176,397CUBW513,Adrenaline,174,1,174
32177,397CWEN512,SilverScreen Classics,7,0,7
32178,397DPWO193,DarkMatter,125,1,125
32179,397EKGD454,Adrenaline,21,1,33
32180,397EVPM990,CineQuest,150,1,156
32181,397FDWA250,DesignLab,64,0,64
32182,397FDWA250,TasteMakers,89,1,170
32183,397FOVA086,Adrenaline,92,1,92
32184,397FOVA086,Pulse,0,0,0
32185,397FWXX389,RetroReel,163,1,163
32186,397GAUT857,Adrenaline,53,1,53
32187,397GFST347,LimeLight,0,1,0
32188,397GFST347,PopCulture Now,82,1,170
32189,397GHFG286,Adrenaline,56,1,56
32190,397GHFG286,DarkMatter,103,1,103
32191,397GLHC371,DesignLab,122,1,122
32192,397GNVH131,DesignLab,161,1,161
32193,397GNVH131,PopCulture Now,100,0,100
32194,397HPPM601,TimeCapsule TV,122,1,122
32195,397HSMK289,ChillStream,116,1,116
32196,397HTYC499,Adrenaline,10,1,162
32197,397IIJS923,LimeLight,69,1,69
32198,397INXP350,PopCulture Now,99,1,99
32199,397IXGK952,RetroReel,45,1,45
32200,397JEPU923,CineQuest,100,1,100
32201,397JVDU212,LimeLight,157,1,157
32202,397KXMK199,PopCulture Now,150,1,150
32203,397KXMK199,TasteMakers,165,1,165
32204,397LFOE784,CineQuest,105,1,168
32205,397LOOH521,SilverScreen Classics,158,1,158
32206,397OAWH369,Adrenaline,178,1,178
32207,397OAWH369,DarkMatter,98,1,98
32208,397ODFS939,Adrenaline,29,1,29
32209,397OUNI750,Pulse,77,1,77
32210,397PIBB710,SilverScreen Classics,40,1,40
32211,397PXXM379,Pulse,13,1,13
32212,397QCGP041,Adrenaline,118,1,118
32213,397QLKE322,PopCulture Now,159,0,159
32214,397QQAL301,LimeLight,146,1,146
32215,397RGYD402,Adrenaline,106,1,139
32216,397STUA397,CineQuest,0,1,115
32217,397TECN134,RetroReel,107,2,166
32218,397TTQA322,CineQuest,32,1,32
32219,397TTUR642,ChillStream,101,1,101
32220,397TTUR642,Pulse,31,1,31
32221,397UAJE828,Adrenaline,55,1,55
32222,397UKKQ578,CineQuest,9,2,153
32223,397ULVD439,TimeCapsule TV,55,1,65
32224,397VIRQ136,DarkMatter,125,0,125
32225,397VWHE078,ChillStream,85,1,179
32226,397VYDY372,RetroReel,50,2,162
32227,397XKST409,RetroReel,139,1,167
32228,397XUJW442,RetroReel,106,1,123
32229,397XVKK350,DesignLab,19,1,19
32230,397XVKK350,PopCulture Now,124,1,128
32231,397YFCX198,SilverScreen Classics,22,1,147
32232,397YHWM480,TasteMakers,54,1,165
32233,397YTOP523,RetroReel,62,1,152
32234,397YZRJ134,Pulse,37,1,75
32235,397ZEXQ275,DesignLab,7,1,160
32236,397ZFRU427,DesignLab,45,0,45
32237,397ZFRU427,PopCulture Now,162,0,162
32238,397ZFRU427,TasteMakers,105,1,105
32239,397ZKLN393,RetroReel,90,2,121
32240,397ZKLN393,SilverScreen Classics,164,0,164
32241,397ZRSG504,LimeLight,99,1,99
32242,397ZRSG504,SilverScreen Classics,68,1,68
32243,397ZRUX297,Pulse,34,1,156
32244,397ZRUX297,RetroReel,15,0,15
32245,398ARUR777,LimeLight,44,0,44
32246,398ARUR777,PopCulture Now,167,1,167
32247,398BIWQ993,Pulse,170,1,170
32248,398BNZY755,RetroReel,34,0,34
32249,398CFBY806,Adrenaline,153,0,153
32250,398CPWI618,DarkMatter,81,1,81
32251,398CVSZ825,Adrenaline,92,0,92
32252,398DZHL350,SilverScreen Classics,121,0,121
32253,398ECSJ073,PopCulture Now,17,1,17
32254,398EEZE855,DesignLab,79,0,79
32255,398FCCR635,SilverScreen Classics,11,1,11
32256,398FCCR635,TimeCapsule TV,6,0,6
32257,398FDRO746,Adrenaline,159,0,159
32258,398FDRO746,DarkMatter,26,1,26
32259,398FSUQ412,SilverScreen Classics,133,2,176
32260,398FSUQ412,TimeCapsule TV,132,1,132
32261,398FTUW279,TimeCapsule TV,156,1,165
32262,398FVEC298,SilverScreen Classics,172,0,172
32263,398GDXS834,SilverScreen Classics,168,0,168
32264,398GLCB232,TimeCapsule TV,1,0,1
32265,398HGQC639,LimeLight,33,1,121
32266,398HNMV545,Adrenaline,33,1,178
32267,398HOJK015,LimeLight,162,1,162
32268,398HQUL494,LimeLight,88,1,88
32269,398IESM085,DarkMatter,66,1,121
32270,398IMWA726,ChillStream,14,1,146
32271,398IQLE219,LimeLight,39,1,98
32272,398IQLE219,PopCulture Now,78,1,78
32273,398IQLE219,RetroReel,33,2,170
32274,398IRUJ566,Pulse,67,1,67
32275,398IWWZ139,DarkMatter,147,1,147
32276,398JZPH771,DesignLab,43,1,43
32277,398JZPH771,TasteMakers,148,1,148
32278,398KQNM619,SilverScreen Classics,40,0,40
32279,398KQNM619,TimeCapsule TV,164,1,164
32280,398LAVW632,SilverScreen Classics,10,3,148
32281,398LAVW632,TimeCapsule TV,62,1,62
32282,398LPBO377,RetroReel,5,0,5
32283,398MKUG115,SilverScreen Classics,126,0,126
32284,398MKUG115,TimeCapsule TV,22,1,56
32285,398MNYK926,LimeLight,31,1,31
32286,398MPZJ268,Adrenaline,76,1,76
32287,398MPZJ268,Pulse,111,1,129
32288,398NISP751,SilverScreen Classics,130,1,158
32289,398OAMP166,ChillStream,2,1,2
32290,398ORAI385,LimeLight,131,1,173
32291,398PMDC755,Adrenaline,45,1,84
32292,398PMDC755,DarkMatter,169,0,169
32293,398QQFI830,RetroReel,65,0,65
32294,398QQFI830,SilverScreen Classics,160,1,160
32295,398QQFI830,TimeCapsule TV,19,1,19
32296,398RDXV339,Pulse,20,1,81
32297,398RNQK225,LimeLight,114,1,114
32298,398UIOO358,LimeLight,126,1,126
32299,398VWQC345,CineQuest,94,1,94
32300,398VZQN831,PopCulture Now,122,1,122
32301,398VZQN831,TasteMakers,33,1,41
32302,398WBKJ125,RetroReel,19,1,19
32303,398WBKJ125,SilverScreen Classics,95,1,95
32304,398WBKJ125,TimeCapsule TV,102,1,102
32305,398WCGJ132,RetroReel,163,1,163
32306,398WHZQ243,ChillStream,26,1,29
32307,398WIDE410,CineQuest,48,1,63
32308,398WIDE410,LimeLight,53,1,69
32309,398WIDE410,RetroReel,117,0,117
32310,398WJHN681,RetroReel,42,0,42
32311,398WJHN681,SilverScreen Classics,93,0,93
32312,398WMDO269,CineQuest,143,0,143
32313,398WQQW873,ChillStream,74,0,74
32314,399AFLN799,ChillStream,39,2,43
32315,399AGMW156,LimeLight,87,0,87
32316,399BMHX849,CineQuest,72,1,106
32317,399BXYA291,SilverScreen Classics,69,1,69
32318,399BXYA291,TimeCapsule TV,58,0,58
32319,399DCDK590,ChillStream,100,2,132
32320,399DCDK590,RetroReel,48,1,157
32321,399DDUR950,SilverScreen Classics,87,1,87
32322,399DTCU535,DesignLab,122,1,122
32323,399DTCU535,TasteMakers,102,1,102
32324,399ECQO753,DesignLab,7,0,7
32325,399ECQO753,PopCulture Now,0,1,0
32326,399ECQO753,TasteMakers,172,1,172
32327,399EDIT540,LimeLight,31,1,124
32328,399ENCZ241,LimeLight,73,1,73
32329,399FGUX624,Adrenaline,29,2,122
32330,399GHFS122,DarkMatter,133,1,133
32331,399GHFS122,Pulse,3,2,109
32332,399HAHT697,Adrenaline,57,1,97
32333,399HAHT697,DarkMatter,131,1,131
32334,399ILXT567,Adrenaline,73,1,89
32335,399IODC264,Pulse,19,2,105
32336,399IYRU612,Adrenaline,170,1,170
32337,399IYRU612,DarkMatter,13,2,100
32338,399KCTY877,RetroReel,61,2,161
32339,399KCTY877,TimeCapsule TV,85,1,102
32340,399KFJM837,TimeCapsule TV,16,1,69
32341,399KMOV537,RetroReel,25,2,55
32342,399KUKV501,ChillStream,55,2,154
32343,399LUUR429,TimeCapsule TV,114,1,114
32344,399NPIJ398,RetroReel,14,1,14
32345,399NPIJ398,SilverScreen Classics,3,1,3
32346,399NRLX581,SilverScreen Classics,45,1,45
32347,399NTLQ530,LimeLight,78,1,146
32348,399NTLQ530,RetroReel,67,2,165
32349,399NTMA362,RetroReel,74,1,74
32350,399NYGZ432,RetroReel,33,1,33
32351,399OECU039,RetroReel,40,3,178
32352,399OECU039,SilverScreen Classics,18,1,85
32353,399OVSO530,LimeLight,46,0,46
32354,399QDHN347,RetroReel,11,2,144
32355,399QIQQ775,ChillStream,91,2,94
32356,399QPSN795,LimeLight,81,1,145
32357,399QPSN795,TasteMakers,28,1,28
32358,399TAGQ835,Adrenaline,156,0,156
32359,399TAWF901,PopCulture Now,168,1,168
32360,399TAWF901,TasteMakers,101,1,160
32361,399TCTL671,CineQuest,74,1,145
32362,399TUQW238,ChillStream,65,1,65
32363,399VVML576,LimeLight,83,1,83
32364,399WSML490,TimeCapsule TV,95,0,95
32365,399WXVM587,Pulse,37,1,37
32366,399WXVM587,RetroReel,22,1,149
32367,399WYPH689,DesignLab,29,1,29
32368,399XBBJ326,RetroReel,70,1,88
32369,399XFBP232,TimeCapsule TV,162,0,162
